Filename,Category
480af6b0cfc940a9ab36bb7e3f3526f0_Glass_93.jpg,Glass
422ce47fedaf4cfd98c55d4159b22604_Cardboard_128.jpg,Cardboard
28cb562b1c9e4739a9bd9f8fe02e9462_Food Organics_21.jpg,Food Organics
c928d64c61f840c7bb1883e79df854f7_Textile Trash_267.jpg,Textile Trash
f953e34e79f144dba6db28e7f790943c_Textile Trash_167.jpg,Textile Trash
Plastic_296.jpg,Plastic
Paper_384.jpg,Paper
Metal_688.jpg,Metal
Paper_147.jpg,Paper
Paper_200.jpg,Paper
Paper_401.jpg,Paper
Plastic_193.jpg,Plastic
52fe75cccaae49dba730b74188f79167_Glass_158.jpg,Glass
Metal_19.jpg,Metal
af2f1566f28044b0988b22198a080de3_Food Organics_99.jpg,Food Organics
Paper_146.jpg,Paper
Plastic_534.jpg,Plastic
755f86e9cc3843169a8772eb7748a693_Cardboard_242.jpg,Cardboard
Plastic_878.jpg,Plastic
e5959a9a1d674bfb8c3d9f7e3fbcf0db_Glass_131.jpg,Glass
281b52e6757d42a9b891dfa13706b9d6_Vegetation_348.jpg,Vegetation
Plastic_225.jpg,Plastic
b972931634c24e658f38237c502d7af5_Food Organics_27.jpg,Food Organics
Plastic_314.jpg,Plastic
884b545a347346f2a4fce3fc7e6d81c8_Glass_111.jpg,Glass
Metal_671.jpg,Metal
Plastic_98.jpg,Plastic
Plastic_220.jpg,Plastic
Paper_469.jpg,Paper
Paper_57.jpg,Paper
2ecf7a15a16845fe87454e3f73560053_Cardboard_22.jpg,Cardboard
Paper_467.jpg,Paper
e8dd9b5ea5244f6d96cfdf8c1c615ef3_Cardboard_316.jpg,Cardboard
Plastic_515.jpg,Plastic
9ae8f1baa101461bb2379a5799781104_Vegetation_286.jpg,Vegetation
Paper_150.jpg,Paper
Paper_39.jpg,Paper
6d771e51ee2c415484eff833463f3890_Miscellaneous Trash_62.jpg,Miscellaneous Trash
aa3de3b2d7594476bc7752282f34171c_Miscellaneous Trash_372.jpg,Miscellaneous Trash
28b3fc726d51459ba375f5020ddb3948_Glass_342.jpg,Glass
e0fdd451270940b38088b7bfd9d86dce_Cardboard_293.jpg,Cardboard
58a4aecb49164d1ea7dff9e1592c89be_Cardboard_230.jpg,Cardboard
198cbcbcdae34b5cb1ce01e7f918daf6_Cardboard_71.jpg,Cardboard
Metal_161.jpg,Metal
3356a42b53cd44f890de103cbb1df2ce_Vegetation_192.jpg,Vegetation
ed5d576b95e644359d8b304f8d0c8f51_Food Organics_362.jpg,Food Organics
Plastic_822.jpg,Plastic
d768abbfec9648a4a772225b054b062f_Glass_122.jpg,Glass
cefa613b76c247848b86c96b73cb4bdd_Miscellaneous Trash_220.jpg,Miscellaneous Trash
Plastic_713.jpg,Plastic
df0360a0ecd440df974060e4e529cfca_Vegetation_196.jpg,Vegetation
6a83472cbb68437e983913f61a5c23df_Miscellaneous Trash_188.jpg,Miscellaneous Trash
1fd0bef9d3614a709a6cff0f0c93a54b_Miscellaneous Trash_2.jpg,Miscellaneous Trash
Plastic_692.jpg,Plastic
Plastic_628.jpg,Plastic
b989488a720d4b5c8aea328305ca7f4b_Textile Trash_98.jpg,Textile Trash
796ac7790aa948c691381baf87dbd7be_Glass_408.jpg,Glass
Metal_210.jpg,Metal
f1eeaaf9d5134272a85f8b6f4ed7474c_Cardboard_212.jpg,Cardboard
bbd08358ec04452bb8333e753e531596_Textile Trash_308.jpg,Textile Trash
Paper_101.jpg,Paper
Metal_323.jpg,Metal
5547a0b0772543998f8db12a4773b3bd_Textile Trash_280.jpg,Textile Trash
457f7a2da2fc4dd9b6dcdb405d3be2d8_Cardboard_270.jpg,Cardboard
22455f2c5b7a4a808bd9c141653f738a_Miscellaneous Trash_207.jpg,Miscellaneous Trash
Metal_776.jpg,Metal
Metal_153.jpg,Metal
Paper_126.jpg,Paper
08852d53ddc348edb13fc42f3f23fe41_Food Organics_150.jpg,Food Organics
73475fee47c44f8d87c0b6010a472d02_Glass_141.jpg,Glass
0c3aae6affd748b490b2ac244daaf900_Vegetation_267.jpg,Vegetation
35dfdbd72e034b0185bd9238ef870bf2_Food Organics_74.jpg,Food Organics
f2cd9ae9064d4c968507173252c0bc33_Vegetation_385.jpg,Vegetation
Plastic_784.jpg,Plastic
Plastic_630.jpg,Plastic
8aee0497cd114a6aa74a6f5e713a26e9_Food Organics_39.jpg,Food Organics
Plastic_414.jpg,Plastic
40b0d4961a7e499c9811c7abe0ca2797_Vegetation_133.jpg,Vegetation
bdd5acdd956b452b8028770cab40e02b_Miscellaneous Trash_228.jpg,Miscellaneous Trash
Paper_310.jpg,Paper
bb20b273cb6f4d669ffdad0d4259ef72_Food Organics_10.jpg,Food Organics
1d875f7fdb1144e09fdd67c406a87000_Textile Trash_52.jpg,Textile Trash
28d90683b86f4059b721c975bb869391_Cardboard_154.jpg,Cardboard
Paper_303.jpg,Paper
Metal_88.jpg,Metal
c4ed28040deb4a9abb1ab6938289ad0d_Cardboard_331.jpg,Cardboard
9e65872c15054e2db954f6cc618dcc0f_Food Organics_102.jpg,Food Organics
03897ea26ff54abe8273be3c0c73ad36_Glass_32.jpg,Glass
Paper_393.jpg,Paper
Paper_225.jpg,Paper
b5e2ad14233a40de81af4657d6cec050_Cardboard_320.jpg,Cardboard
23bb1817fe3f418792f73d869d859351_Cardboard_342.jpg,Cardboard
90ece2c3bc974cb79f70bad35cc2358d_Cardboard_385.jpg,Cardboard
fec8d6ea9f004dbe81fb4e9deb1ab9f4_Glass_14.jpg,Glass
Metal_475.jpg,Metal
0267c99f8aca4d00b668a56132f8e749_Miscellaneous Trash_106.jpg,Miscellaneous Trash
ad8363b556af480db7d2c93017d16d58_Miscellaneous Trash_24.jpg,Miscellaneous Trash
49cda62088cc4ecf83990b23e8ce29a8_Vegetation_37.jpg,Vegetation
ee5d8af66f7b430392bcf3b832d2ba16_Miscellaneous Trash_415.jpg,Miscellaneous Trash
Metal_139.jpg,Metal
dc2497e3eabf4337a4aea365d8e11e24_Glass_19.jpg,Glass
Plastic_187.jpg,Plastic
511f59c896a74b03bff91cce84bf3813_Cardboard_421.jpg,Cardboard
Paper_343.jpg,Paper
Metal_12.jpg,Metal
Plastic_863.jpg,Plastic
Plastic_601.jpg,Plastic
fe04a8311f8d45b9b8d1f29a050a6361_Glass_185.jpg,Glass
Metal_594.jpg,Metal
ce01797aec704cd5b3132861b98cb621_Miscellaneous Trash_494.jpg,Miscellaneous Trash
Paper_397.jpg,Paper
Paper_445.jpg,Paper
24ec3a786a0b4d47a0c1beed1be14113_Food Organics_181.jpg,Food Organics
Metal_649.jpg,Metal
Paper_452.jpg,Paper
b87884a4e7204e91b73c64a2d57b99f9_Glass_146.jpg,Glass
4608083b96ad4ae8a1308dd23bb5a665_Miscellaneous Trash_192.jpg,Miscellaneous Trash
897930221dd04a1185f4a5e2c5436dbf_Cardboard_14.jpg,Cardboard
450b98fe7ead4e51a695a647cdcbe189_Miscellaneous Trash_477.jpg,Miscellaneous Trash
Plastic_346.jpg,Plastic
Paper_115.jpg,Paper
c4eeecb9d40843a5b2c323917336de67_Miscellaneous Trash_54.jpg,Miscellaneous Trash
52fc6216a7e04926addd99aad6916f80_Miscellaneous Trash_261.jpg,Miscellaneous Trash
bde7ab768a6048f99c48ef3b7bdb4617_Food Organics_267.jpg,Food Organics
62baff9f0db64a6dbba8acc2504f995d_Cardboard_267.jpg,Cardboard
b9dad070b7234c4190fb65d699fc3102_Textile Trash_21.jpg,Textile Trash
Plastic_136.jpg,Plastic
Metal_629.jpg,Metal
2b7df1e08dd04a0b8d0bc7ef7f5db9ca_Cardboard_94.jpg,Cardboard
ea53d432dce8486ca3f80d3188cc7cfc_Cardboard_213.jpg,Cardboard
Paper_447.jpg,Paper
Metal_391.jpg,Metal
299cd1a6d0914093b94277c276bbe9a2_Food Organics_176.jpg,Food Organics
3f9b73fa73574e6594e8f434325f7602_Vegetation_415.jpg,Vegetation
Metal_137.jpg,Metal
Metal_459.jpg,Metal
95e4f3ca8a454423bf549ef97da238f4_Food Organics_51.jpg,Food Organics
305092b31659494e9f6662f3ef1c868f_Food Organics_121.jpg,Food Organics
Plastic_777.jpg,Plastic
c3bc665a5db24e53b16d1354e6378cd3_Vegetation_325.jpg,Vegetation
Plastic_766.jpg,Plastic
Metal_198.jpg,Metal
4797ee1f636e4d84906d478b4e2ee145_Glass_310.jpg,Glass
bd0a34ac5628488fba36e216b763f1b8_Vegetation_214.jpg,Vegetation
8bb252f45930449482db9dae8a70f8d9_Glass_130.jpg,Glass
311929f525244b0fa5c207a009a19033_Miscellaneous Trash_446.jpg,Miscellaneous Trash
738037807b9f4e4785b09a000a8a5250_Food Organics_242.jpg,Food Organics
6ae97f5784e347b3972bb36f00460ed1_Food Organics_96.jpg,Food Organics
233dc77dead24756ad737869fdfb26ed_Glass_154.jpg,Glass
00233c00c4d54ba1be6887964ec96f44_Textile Trash_163.jpg,Textile Trash
Metal_636.jpg,Metal
ac86aef4199d49ea8049a1fcc5da3f61_Vegetation_387.jpg,Vegetation
Metal_90.jpg,Metal
8e989488ffdc497581f3c8651bdfba5f_Cardboard_457.jpg,Cardboard
Metal_738.jpg,Metal
381107a4f8484e5e8bc6990dd1ecaf45_Textile Trash_113.jpg,Textile Trash
7dc24c4156de4323ba6ddf74abc0acdb_Cardboard_444.jpg,Cardboard
3c0295eef9b04aa7a91c68e4676c3ed3_Glass_256.jpg,Glass
Plastic_221.jpg,Plastic
eca6df60758b45f1ad408bc2c8073f10_Textile Trash_318.jpg,Textile Trash
Paper_449.jpg,Paper
Metal_741.jpg,Metal
Metal_550.jpg,Metal
Metal_179.jpg,Metal
fe1b202cdd354558a9fc34689d08e381_Cardboard_305.jpg,Cardboard
8366d6b193a249e8a8154f82487fc545_Glass_155.jpg,Glass
Metal_395.jpg,Metal
1ff58de711084fb68ce694a5ff0b383f_Food Organics_132.jpg,Food Organics
d3d2794043214163b026eeabbc2a6a89_Food Organics_395.jpg,Food Organics
7e2e31a17540415fbacd08568b820a04_Cardboard_292.jpg,Cardboard
Plastic_658.jpg,Plastic
c29603eb572644f48fe5668c6d5b69d0_Food Organics_256.jpg,Food Organics
Paper_47.jpg,Paper
Metal_597.jpg,Metal
80b2a64ec774492ba4ae67c7106713d2_Food Organics_295.jpg,Food Organics
Paper_104.jpg,Paper
d608de9cd9cc4020a4458240ea50c1c0_Cardboard_440.jpg,Cardboard
c4b8b587bc4e413baec6cd81beb4ce51_Glass_44.jpg,Glass
49c8c3b699554ea4ab1e2c34fefe8b12_Textile Trash_191.jpg,Textile Trash
7ef8fcd172f840a6b19c92fe4517c84c_Vegetation_228.jpg,Vegetation
3e16ec1ddda24d4b8ead34574f4004d2_Cardboard_350.jpg,Cardboard
b6de5aeafcf74c3da7fae1d708a7fea0_Vegetation_188.jpg,Vegetation
50fdaa5ef2ab49c681462f68bd9f6bbb_Textile Trash_41.jpg,Textile Trash
cd6ac1852b9041ac9f09abd0c55c0698_Food Organics_2.jpg,Food Organics
Metal_142.jpg,Metal
Plastic_262.jpg,Plastic
Paper_208.jpg,Paper
718a7d52b99c4ebb8a2275d58c7a71bc_Glass_146.jpg,Glass
Plastic_52.jpg,Plastic
d2a0859180594d7fb2b44df720b4b7e2_Cardboard_113.jpg,Cardboard
b73000068280483f8e66bd5ad79fd4d4_Food Organics_228.jpg,Food Organics
Metal_375.jpg,Metal
174bb8c9269447fa806f8f97cef1048d_Cardboard_348.jpg,Cardboard
072ba57166dc431da38ade3674c7a4c5_Food Organics_240.jpg,Food Organics
Paper_312.jpg,Paper
Paper_317.jpg,Paper
Plastic_537.jpg,Plastic
738de3028abf4240b1e80e2367b192e9_Textile Trash_83.jpg,Textile Trash
74c8e02e1b8c453094dcebda80d03a2a_Glass_395.jpg,Glass
c7185286542c419f90e7b24cc1f007d9_Glass_191.jpg,Glass
3de3db92c6de424eab467f3874701837_Food Organics_320.jpg,Food Organics
36cab4eb149b4a18b514274a90f273c0_Cardboard_78.jpg,Cardboard
Plastic_820.jpg,Plastic
fd725efd82d94a69ad9ea9cb08cd2339_Food Organics_306.jpg,Food Organics
Metal_158.jpg,Metal
Metal_401.jpg,Metal
736fd8b4e44642a0ae341d5ce0680825_Textile Trash_111.jpg,Textile Trash
9954ba8ed4c04ed58da157bf80cab1ec_Vegetation_382.jpg,Vegetation
Metal_782.jpg,Metal
Plastic_134.jpg,Plastic
fe300abc429c407b973f7f470a9ec7f2_Textile Trash_243.jpg,Textile Trash
d9466a3d9a2246b09623b85ed37e3767_Food Organics_268.jpg,Food Organics
Plastic_219.jpg,Plastic
da75172738c44cb2895088a465b16057_Textile Trash_219.jpg,Textile Trash
4599c18510b941f1be60b3dbea2fe1ed_Cardboard_16.jpg,Cardboard
9e9e33ab40e1405485b7946a7fe318a9_Vegetation_359.jpg,Vegetation
a7d55dbffab842669399ed84a835e7e0_Textile Trash_295.jpg,Textile Trash
b4b38c2bbb15431dadd1c45fb7f886ce_Textile Trash_3.jpg,Textile Trash
f440f4ce35544ed3a5139f98d18a890d_Cardboard_114.jpg,Cardboard
e97da6a995fe42a79f83e37693eb37b6_Miscellaneous Trash_94.jpg,Miscellaneous Trash
f4470ced4ccd4cfd80a431f45b2bfdf7_Vegetation_202.jpg,Vegetation
06b3653209be4c49b1df838654b8e791_Miscellaneous Trash_230.jpg,Miscellaneous Trash
Metal_207.jpg,Metal
1690f384ed3b4be49c4dd83f5ac19d3c_Cardboard_435.jpg,Cardboard
cbb400ab520e4c02bd22840f7c9522c5_Cardboard_171.jpg,Cardboard
76e11499f9c44f16b308cef4a2455e46_Food Organics_311.jpg,Food Organics
Plastic_150.jpg,Plastic
938a7d0d78014cbea7a731521892ea53_Miscellaneous Trash_331.jpg,Miscellaneous Trash
Paper_402.jpg,Paper
6798192db3ed4d359f8093651b7a1c84_Food Organics_327.jpg,Food Organics
f644856630664b9a92dc30b23d001643_Miscellaneous Trash_234.jpg,Miscellaneous Trash
0f975e7f5b694601b50aef020d0e49d7_Cardboard_61.jpg,Cardboard
Metal_534.jpg,Metal
6cac34effca04cf3bfc426590726f63f_Miscellaneous Trash_317.jpg,Miscellaneous Trash
Metal_37.jpg,Metal
29069320bc9e4bc1933538629f284ece_Miscellaneous Trash_306.jpg,Miscellaneous Trash
6a372718b83e42349240c49b704e417d_Food Organics_348.jpg,Food Organics
cd8df1afa9ef422da2b604beda1b3cdd_Miscellaneous Trash_440.jpg,Miscellaneous Trash
704498934ce24fe18d56862ded5b272c_Miscellaneous Trash_267.jpg,Miscellaneous Trash
a7e4a5bb8f1c4c809f191e9103cf323f_Miscellaneous Trash_325.jpg,Miscellaneous Trash
38c072df8a5040aea13d2c1e87091719_Miscellaneous Trash_267.jpg,Miscellaneous Trash
5de8afa195054b69adb91563d44ba033_Textile Trash_186.jpg,Textile Trash
Metal_77.jpg,Metal
Plastic_186.jpg,Plastic
e37a5b0e96d84d13a76f7499b5b36858_Cardboard_27.jpg,Cardboard
50ca08d3edec46c3acf6e4346721caa9_Cardboard_58.jpg,Cardboard
0309fc2fd86a4b55a0cd282edd4e3c51_Cardboard_428.jpg,Cardboard
Paper_241.jpg,Paper
7718472341c0427fb79aec60d1b4be97_Miscellaneous Trash_337.jpg,Miscellaneous Trash
Paper_226.jpg,Paper
a4349d99870843359aaef87ba0d7898e_Cardboard_5.jpg,Cardboard
Metal_253.jpg,Metal
Plastic_621.jpg,Plastic
bfcbe010448f44f598c737aaa528f72a_Vegetation_103.jpg,Vegetation
7b952d7f60c4414ea1a7e5ef2ef90afa_Miscellaneous Trash_363.jpg,Miscellaneous Trash
01fc1b7562ac43b1acb038ae918d4e9c_Miscellaneous Trash_268.jpg,Miscellaneous Trash
Metal_781.jpg,Metal
cb859283b56e414da85725061867a625_Textile Trash_228.jpg,Textile Trash
b4237e9ca466443ba6fc72230d20367d_Vegetation_154.jpg,Vegetation
Paper_149.jpg,Paper
249f3231c1744f8aab0f1f949c15bb75_Textile Trash_160.jpg,Textile Trash
Paper_250.jpg,Paper
759c046c034d427f9ca24a4b1440f426_Food Organics_122.jpg,Food Organics
059a20d271d74460863badc59cb6ec7d_Food Organics_404.jpg,Food Organics
ce733f47a45c47a2853ec80f01f62145_Glass_247.jpg,Glass
Plastic_3.jpg,Plastic
4e47d62ff2284243a1a9c7619f7bff7b_Vegetation_328.jpg,Vegetation
3782cd189b5542e19c9e19c9eafd3ed6_Textile Trash_20.jpg,Textile Trash
cc7111c0ed9b4550b3585b902b22583e_Textile Trash_1.jpg,Textile Trash
67929c2070264c9ea0cf3fa460855426_Cardboard_20.jpg,Cardboard
f58904465dd24c3fbac192ef524d5048_Glass_327.jpg,Glass
Plastic_103.jpg,Plastic
27ee6e47fa304b8f90a0bfc74ce1e372_Glass_7.jpg,Glass
089e087026454989826fb997ee0875a7_Textile Trash_274.jpg,Textile Trash
3d2c348364e544bea19ac234a1cecd68_Glass_44.jpg,Glass
cb9623ba7d944c38babf58b5f6c6e0a9_Textile Trash_133.jpg,Textile Trash
Paper_158.jpg,Paper
7bd30d2b13e84c32bf16fc2555a97c2e_Textile Trash_273.jpg,Textile Trash
98e46dea3f6847c3a33dcd72feec0c3d_Miscellaneous Trash_356.jpg,Miscellaneous Trash
Metal_148.jpg,Metal
edfd43f45093424c8bf12478a1bde649_Glass_393.jpg,Glass
59ea068c8e9e4670a9898a90156f0a31_Vegetation_73.jpg,Vegetation
ed264d2ba8454b63b060e9041044209f_Food Organics_196.jpg,Food Organics
335c87c4c92441d59d144746bc86e574_Vegetation_251.jpg,Vegetation
efa63e657e3444a29e4afe8a5c9d2f5c_Cardboard_3.jpg,Cardboard
9cef9ada07d54995b4e2a7212ff509d8_Miscellaneous Trash_68.jpg,Miscellaneous Trash
d32d6cc3e46348e49be9c86f7ef00f74_Miscellaneous Trash_250.jpg,Miscellaneous Trash
Plastic_419.jpg,Plastic
aacc6a7e34c94fbfb00915fc3f0798ad_Miscellaneous Trash_381.jpg,Miscellaneous Trash
Metal_390.jpg,Metal
a240c912dcb14b06910f2caf7d8fcc5f_Vegetation_191.jpg,Vegetation
2046e2a08ac14d4dae7931108dc19893_Textile Trash_258.jpg,Textile Trash
Paper_496.jpg,Paper
9806cc9d7c0e4f8ba4e3e373c2869507_Cardboard_214.jpg,Cardboard
Plastic_50.jpg,Plastic
1bbd9e2dff834fe587de99e214e32d36_Food Organics_82.jpg,Food Organics
c8378528f85c4c6b88e992803cd085a5_Miscellaneous Trash_146.jpg,Miscellaneous Trash
Plastic_634.jpg,Plastic
56d7170a41ad4b38938e6f3af617959f_Textile Trash_192.jpg,Textile Trash
Metal_370.jpg,Metal
1844975ca6294e2e8f0eaf27c0dd03e1_Miscellaneous Trash_52.jpg,Miscellaneous Trash
Metal_4.jpg,Metal
31960f4e71b546a7be3fb13e66f52084_Food Organics_242.jpg,Food Organics
6e07094762284c20b7be6cd8aaaa1386_Miscellaneous Trash_57.jpg,Miscellaneous Trash
Plastic_260.jpg,Plastic
Paper_13.jpg,Paper
af3f7af5059c45b6a5f35bccac95dbdd_Food Organics_381.jpg,Food Organics
cdf138f3343849f5a83652270d75353d_Vegetation_422.jpg,Vegetation
61b361dad2634905a576bee5fc3b027e_Textile Trash_194.jpg,Textile Trash
8d5b30e0e57e43eda5d89b935921306e_Glass_277.jpg,Glass
71033edf89a54f99a0acfeec333f09f0_Miscellaneous Trash_147.jpg,Miscellaneous Trash
3caa4c377aff4c2d9f7b390ad8a3d759_Miscellaneous Trash_219.jpg,Miscellaneous Trash
c9349399d6f84c5087423be8fb7a9c1f_Textile Trash_179.jpg,Textile Trash
5edb7ee711734f07bec0016fba108b6a_Cardboard_350.jpg,Cardboard
7c49f6f7885449c298c5784744396090_Miscellaneous Trash_378.jpg,Miscellaneous Trash
c44fa8a023a34ab5893b3389fa8b2ec6_Textile Trash_19.jpg,Textile Trash
9d7fa564f3e74b858192a6cbaaa5cd55_Textile Trash_146.jpg,Textile Trash
4a229c2ad9644153bf3f27dd015166e4_Glass_57.jpg,Glass
48ff775f706246a98b437ff65fdf3228_Vegetation_418.jpg,Vegetation
68b9c3b03481401a8c8a7c28670d7fa3_Food Organics_13.jpg,Food Organics
bc2b6bda6e63453db7da53b2347f94b1_Food Organics_78.jpg,Food Organics
Plastic_51.jpg,Plastic
Plastic_500.jpg,Plastic
006732795fab41ed9ab0c9f5689c8e37_Glass_21.jpg,Glass
8ff88c2c11be4f5aa194462fcd340d4b_Vegetation_421.jpg,Vegetation
9fd49d216665408b91c23df8f5fd742f_Glass_364.jpg,Glass
a2a28fda23ca4cb9b34b59dae39ffa01_Miscellaneous Trash_132.jpg,Miscellaneous Trash
5bdd9d57cc3e4cb181fb27c398feaaae_Textile Trash_174.jpg,Textile Trash
f783effb0b724350b8c12bb05f23dfc3_Cardboard_240.jpg,Cardboard
1a59e91beb6b4d1bbd923340f9185a9c_Vegetation_240.jpg,Vegetation
Plastic_920.jpg,Plastic
Metal_532.jpg,Metal
d7f9bf9395e14d3abc6a140bd52514e3_Food Organics_406.jpg,Food Organics
Metal_659.jpg,Metal
2f2cc86736b64e60bef0e3461d980e1f_Miscellaneous Trash_267.jpg,Miscellaneous Trash
5121fe6c56d443b7b8954baf3b7900a9_Miscellaneous Trash_332.jpg,Miscellaneous Trash
Metal_124.jpg,Metal
4e4a2e295a5b4478aa81bf535eb47751_Glass_37.jpg,Glass
Plastic_584.jpg,Plastic
Paper_489.jpg,Paper
Plastic_913.jpg,Plastic
Paper_5.jpg,Paper
4bc9a8de29f44579aa8481fef2a0ccfc_Glass_187.jpg,Glass
Metal_156.jpg,Metal
77a7debf292c4020bb9ddcd65a6408d5_Cardboard_234.jpg,Cardboard
711dc462a6124d4b83951976ab5f15f9_Food Organics_34.jpg,Food Organics
e1072047945e4c36b26f2e21268bfb3a_Food Organics_350.jpg,Food Organics
Paper_300.jpg,Paper
f0070222cf5c42c58ef3c4dab201b4b7_Textile Trash_64.jpg,Textile Trash
b40cd288de4f4cff9e2e6496d3d1837b_Cardboard_243.jpg,Cardboard
Paper_412.jpg,Paper
955715db0a0c47cdbff2bfe46ee213af_Food Organics_202.jpg,Food Organics
Metal_644.jpg,Metal
Metal_376.jpg,Metal
833dbf9b83b147059e16da41cb4cd711_Miscellaneous Trash_155.jpg,Miscellaneous Trash
a07b1f1815504e7983a6ba4969d8d01d_Vegetation_402.jpg,Vegetation
Metal_680.jpg,Metal
Paper_154.jpg,Paper
0c6378fe423f4af8a10b9897c6729c69_Glass_147.jpg,Glass
25d11f7d3ced48f19651273ca6c40768_Cardboard_97.jpg,Cardboard
Plastic_67.jpg,Plastic
96cdd764f0cf459e85dfa7290fc5a2db_Textile Trash_243.jpg,Textile Trash
66d81d0a1b7e4afebe06df7cf5b8b9ed_Miscellaneous Trash_13.jpg,Miscellaneous Trash
76bca2f8567f44d8b6cd2ca4967f707f_Textile Trash_86.jpg,Textile Trash
85803a2669974c3ba89c871c044bbe24_Cardboard_220.jpg,Cardboard
Plastic_864.jpg,Plastic
ffbb4644c51b4c28a572b0be87571ea0_Food Organics_386.jpg,Food Organics
6e8f7193a2af44d09c7580b2bfb035ad_Glass_285.jpg,Glass
ccc7a345916e4aeea152af04af87630a_Food Organics_261.jpg,Food Organics
1c09b58ea7ed41f58e45dad8eaac8473_Miscellaneous Trash_2.jpg,Miscellaneous Trash
c6e2c4917f204f4aaa4311b3f3fc8770_Vegetation_86.jpg,Vegetation
Plastic_82.jpg,Plastic
Plastic_885.jpg,Plastic
Metal_530.jpg,Metal
Paper_219.jpg,Paper
932c7502d82d4f47bae13dea291fba26_Food Organics_24.jpg,Food Organics
93a38446291742dab81b58f70a60a088_Cardboard_143.jpg,Cardboard
b1515800b54249eab90e2f4a97b8531d_Food Organics_354.jpg,Food Organics
Plastic_180.jpg,Plastic
Paper_498.jpg,Paper
269f4ffc8dc24c0fa127ef9e95bfcf35_Food Organics_133.jpg,Food Organics
e1ccddfee07044d6a570ffcf3a104450_Cardboard_59.jpg,Cardboard
Paper_264.jpg,Paper
ae5c726fee844fa2bbf6709393c07b99_Food Organics_20.jpg,Food Organics
Plastic_48.jpg,Plastic
Paper_69.jpg,Paper
Metal_81.jpg,Metal
51bc52e53fb4409bbe7b0cb3e4ff8257_Cardboard_6.jpg,Cardboard
Metal_287.jpg,Metal
Metal_437.jpg,Metal
2c2ffa582eb341ad9eca550b94e18ebd_Food Organics_8.jpg,Food Organics
f460797e90214ea4b976ab950aaffe33_Cardboard_255.jpg,Cardboard
e39bfe4b112b4fa199f6b20d12416573_Textile Trash_55.jpg,Textile Trash
Plastic_138.jpg,Plastic
02804dbc053e4fa7be932eb0898e40e5_Food Organics_154.jpg,Food Organics
edda4ec9b5ba495cbf2ccc3acd56dd26_Food Organics_308.jpg,Food Organics
Metal_487.jpg,Metal
Metal_790.jpg,Metal
Plastic_58.jpg,Plastic
363955a0e1cc4a42ae020f0168fc97f4_Textile Trash_68.jpg,Textile Trash
32bf087a4c6349c383b2c6165968681f_Miscellaneous Trash_236.jpg,Miscellaneous Trash
Plastic_66.jpg,Plastic
c6090a86841a43b7844fbde7a5f3e1b9_Cardboard_350.jpg,Cardboard
b246020b439a4acd9ad0c9fd4c393611_Food Organics_253.jpg,Food Organics
81bcd5fcb32c4949ba803737271892f1_Food Organics_41.jpg,Food Organics
28f52dbd9b60455bb082ea9660556b26_Glass_213.jpg,Glass
Plastic_347.jpg,Plastic
Plastic_726.jpg,Plastic
2553d05d88054967a455dfd167d4faa9_Miscellaneous Trash_143.jpg,Miscellaneous Trash
3cb5c0c73cfa4a04b2c86a6d0821f0e3_Food Organics_320.jpg,Food Organics
Paper_188.jpg,Paper
8a0c9f443bdb420fa64235ade9c7ace9_Cardboard_176.jpg,Cardboard
Plastic_564.jpg,Plastic
47c0eb723dda47a0be049584e83d2c17_Glass_378.jpg,Glass
b6fcca58c1fe4f3eb119ef895b9fca4d_Glass_308.jpg,Glass
Plastic_739.jpg,Plastic
Metal_578.jpg,Metal
Paper_385.jpg,Paper
f2dbcebcb15344d59622791364c872c5_Food Organics_13.jpg,Food Organics
52c3f9d893ea410fb786ca70418d9a8a_Cardboard_44.jpg,Cardboard
Metal_378.jpg,Metal
66adb962c4e041b3ad2b8f7dc6c5dd9b_Glass_271.jpg,Glass
7c9d80ec743a4ed491a98dda4f195b9d_Cardboard_251.jpg,Cardboard
Metal_87.jpg,Metal
Paper_48.jpg,Paper
781c1466139d447b83a048f40fad218e_Cardboard_375.jpg,Cardboard
Plastic_36.jpg,Plastic
5fec41dd36b1410aa6c08008138ddda0_Glass_145.jpg,Glass
Paper_441.jpg,Paper
f68863c146584b8db9fbb44d9122f952_Glass_397.jpg,Glass
6ef2c1eb260f456e9c92d55ab309fd75_Vegetation_10.jpg,Vegetation
42c96901ea3545e7b5d5e2e385dd2e21_Cardboard_213.jpg,Cardboard
9186b538cb19444fb427ebfd4457d80f_Cardboard_341.jpg,Cardboard
f90b1304d79243059fc6f778627d294c_Miscellaneous Trash_253.jpg,Miscellaneous Trash
12191acba6624349938e92abd127ec1e_Cardboard_152.jpg,Cardboard
7be397a97b7a426a8f1656f7bcd046e2_Glass_297.jpg,Glass
4ba9b1cd12d34feda53331ca96f6102d_Vegetation_422.jpg,Vegetation
Paper_470.jpg,Paper
100f34f00ccd4461b7b5fedb108cdcd0_Textile Trash_236.jpg,Textile Trash
Plastic_161.jpg,Plastic
278eaf1be80646a8b94c2106258a298c_Textile Trash_68.jpg,Textile Trash
Paper_35.jpg,Paper
Metal_721.jpg,Metal
Metal_239.jpg,Metal
98aefbe8e270451b837cabfbd289d05a_Miscellaneous Trash_406.jpg,Miscellaneous Trash
Plastic_428.jpg,Plastic
b8ffdfa2fbfa49a88c68d0ae73465350_Textile Trash_266.jpg,Textile Trash
